CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;TP_FORNEC;PERC_INFEST_BROCA
22122;20315;Fazenda Taquarussu;84;6;RB966928;2021;6,95;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;85;6;RB966928;2021;7,12;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;86;6;RB966928;2021;6,4;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;87;6;RB966928;2021;2,71;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;88;6;RB966928;2021;5;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;89;6;RB966928;2021;3,77;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;90;6;RB966928;2021;4,45;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;91;6;RB966928;2021;2,22;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;92;6;RB966928;2021;3,3;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;93;6;RB966928;2021;3,76;1-PRÓPRIO;3,47%
22122;20315;Fazenda Taquarussu;94;6;RB966928;2021;6,26;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;95;6;RB966928;2021;1,83;1-PRÓPRIO;2,26%
22122;20315;Fazenda Taquarussu;96;6;RB966928;2021;3,88;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;97;6;RB966928;2021;5,12;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;98;6;RB966928;2021;2,07;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;99;6;RB966928;2021;0,83;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;100;6;RB966928;2021;2,21;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;101;6;RB966928;2021;3,3;1-PRÓPRIO;0,00%
22122;20315;Fazenda Taquarussu;116;2;RB867515;2021;3,46;1-PRÓPRIO;0,00%
22223;20315;Fazenda Taquarussu;116;3;RB867515;2022;3,46;1-PRÓPRIO;0,00%
22324;20315;Fazenda Taquarussu;116;4;RB867515;2023;3,46;1-PRÓPRIO;0,00%
22425;20315;Fazenda Taquarussu;116;5;RB867515;2024;3,33;1-PRÓPRIO;0,00%
22526;20315;Fazenda Taquarussu;116;6;RB867515;2025;3,33;1-PRÓPRIO;0,00%
22223;20315;Fazenda Taquarussu;2034;1;CTC9001;2022;3,98;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;1;2;CTC9002;2021;8,75;1-PRÓPRIO;2,54%
22223;20318;Fazenda Santa Barbara;1;3;CTC9002;2022;10,02;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;1;4;CTC9002;2023;10,02;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;1;5;CTC9002;2024;10,02;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;2;2;CTC9002;2021;16,99;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;2;3;CTC9002;2022;17,46;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;2;4;CTC9002;2023;17,46;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;2;5;CTC9002;2024;17,46;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;3;2;CTC4;2021;20,41;1-PRÓPRIO;2,52%
22223;20318;Fazenda Santa Barbara;3;3;CTC4;2022;20,41;1-PRÓPRIO;0,51%
22324;20318;Fazenda Santa Barbara;3;4;CTC4;2023;20,41;1-PRÓPRIO;1,31%
22425;20318;Fazenda Santa Barbara;3;5;CTC4;2024;20,41;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;4;2;CTC4;2021;29,22;1-PRÓPRIO;0,30%
22223;20318;Fazenda Santa Barbara;4;3;CTC4;2022;29,22;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;4;4;CTC4;2023;29,22;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;4;5;CTC4;2024;29,22;1-PRÓPRIO;0,04%
22122;20318;Fazenda Santa Barbara;5;2;CTC4;2021;21,78;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;5;3;CTC4;2022;22,17;1-PRÓPRIO;0,88%
22324;20318;Fazenda Santa Barbara;5;4;CTC4;2023;22,17;1-PRÓPRIO;0,37%
22425;20318;Fazenda Santa Barbara;5;5;CTC4;2024;22,17;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;6;2;CTC4;2021;12,67;1-PRÓPRIO;0,52%
22223;20318;Fazenda Santa Barbara;6;3;CTC4;2022;13,11;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;6;4;CTC4;2023;13,11;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;6;5;CTC4;2024;13,11;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;7;2;CTC4;2021;7,56;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;7;3;CTC4;2022;7,98;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;7;4;CTC4;2023;7,98;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;7;5;CTC4;2024;7,98;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;8;2;CTC4;2021;4,49;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;8;3;CTC4;2022;9,62;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;8;4;CTC4;2023;9,62;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;8;5;CTC4;2024;9,62;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;10;3;CTC4;2022;1,59;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;10;4;CTC4;2023;1,59;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;10;5;CTC4;2024;1,59;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;11;3;CTC4;2022;3,01;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;11;4;CTC4;2023;3,01;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;11;5;CTC4;2024;3,01;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;12;2;CTC4;2021;7;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;12;3;CTC4;2022;7;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;12;4;CTC4;2023;7;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;12;5;CTC4;2024;7;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;13;2;CTC4;2021;10,06;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;13;3;CTC4;2022;10,06;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;13;4;CTC4;2023;10,06;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;13;5;CTC4;2024;10,06;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;14;2;CTC4;2021;15,31;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;14;3;CTC4;2022;15,31;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;14;4;CTC4;2023;15,31;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;14;5;CTC4;2024;15,31;1-PRÓPRIO;0,00%
22122;20318;Fazenda Santa Barbara;15;2;CTC4;2021;12,8;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;15;3;CTC4;2022;12,8;1-PRÓPRIO;0,18%
22324;20318;Fazenda Santa Barbara;15;4;CTC4;2023;12,8;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;15;5;CTC4;2024;12,8;1-PRÓPRIO;0,00%
22223;20318;Fazenda Santa Barbara;16;3;CTC4;2022;2,39;1-PRÓPRIO;0,00%
22324;20318;Fazenda Santa Barbara;16;4;CTC4;2023;2,39;1-PRÓPRIO;0,00%
22425;20318;Fazenda Santa Barbara;16;5;CTC4;2024;2,39;1-PRÓPRIO;0,00%
22324;20319;Fazenda Água do Valão;1;1;RB975201;2023;26,53;1-PRÓPRIO;0,98%
22425;20319;Fazenda Água do Valão;1;2;RB975201;2024;26,53;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;1;3;RB975201;2025;26,53;1-PRÓPRIO;0,00%
22324;20319;Fazenda Água do Valão;2;1;RB975201;2023;23,5;1-PRÓPRIO;1,14%
22425;20319;Fazenda Água do Valão;2;2;RB975201;2024;23,5;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;2;3;RB975201;2025;23,5;1-PRÓPRIO;1,03%
22324;20319;Fazenda Água do Valão;3;1;RB975201;2023;10,25;1-PRÓPRIO;0,83%
22425;20319;Fazenda Água do Valão;3;2;RB975201;2024;10,25;1-PRÓPRIO;1,30%
22526;20319;Fazenda Água do Valão;3;3;RB975201;2025;10,25;1-PRÓPRIO;0,35%
22324;20319;Fazenda Água do Valão;4;1;RB975201;2023;3,11;1-PRÓPRIO;0,00%
22425;20319;Fazenda Água do Valão;4;2;RB975201;2024;3,11;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;4;3;RB975201;2025;3,11;1-PRÓPRIO;0,00%
22324;20319;Fazenda Água do Valão;5;1;RB975201;2023;16,16;1-PRÓPRIO;0,00%
22425;20319;Fazenda Água do Valão;5;2;RB975201;2024;16,16;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;5;3;RB975201;2025;16,16;1-PRÓPRIO;1,08%
22324;20319;Fazenda Água do Valão;6;1;RB975201;2023;14,83;1-PRÓPRIO;0,00%
22425;20319;Fazenda Água do Valão;6;2;RB975201;2024;14,83;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;6;3;RB975201;2025;14,83;1-PRÓPRIO;0,41%
22425;20319;Fazenda Água do Valão;7;2;RB975201;2024;5,06;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;7;3;RB975201;2025;5,06;1-PRÓPRIO;0,00%
22324;20319;Fazenda Água do Valão;8;1;RB975201;2023;29,42;1-PRÓPRIO;0,44%
22425;20319;Fazenda Água do Valão;8;2;RB975201;2024;29,42;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;8;3;RB975201;2025;29,42;1-PRÓPRIO;0,00%
22324;20319;Fazenda Água do Valão;9;1;RB975201;2023;11,66;1-PRÓPRIO;0,00%
22425;20319;Fazenda Água do Valão;9;2;RB975201;2024;11,66;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;9;3;RB975201;2025;11,66;1-PRÓPRIO;0,40%
22324;20319;Fazenda Água do Valão;10;1;RB975201;2023;19,66;1-PRÓPRIO;0,00%
22425;20319;Fazenda Água do Valão;10;2;RB975201;2024;19,66;1-PRÓPRIO;0,00%
22526;20319;Fazenda Água do Valão;10;3;RB975201;2025;19,66;1-PRÓPRIO;0,00%
22223;20319;Fazenda Água do Valão;2001;1;RB975201;2022;3,09;1-PRÓPRIO;0,00%
22223;20319;Fazenda Água do Valão;2002;1;RB975201;2022;2,95;1-PRÓPRIO;0,00%
22627;20319;Fazenda Água do Valão;7005;3;RB975201;2026;7,96;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;1;2;RB966928;2022;10,91;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;1;3;RB966928;2023;10,91;1-PRÓPRIO;0,00%
22425;20320;Fazenda Sao Manoel;1;4;RB966928;2024;10,91;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;2;1;RB966928;2021;8,47;1-PRÓPRIO;0,86%
22223;20320;Fazenda Sao Manoel;2;2;RB966928;2022;8,47;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2;3;RB966928;2023;8,47;1-PRÓPRIO;0,78%
22425;20320;Fazenda Sao Manoel;2;4;RB966928;2024;8,47;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;3;1;CTC9001;2021;17,82;1-PRÓPRIO;1,95%
22223;20320;Fazenda Sao Manoel;3;2;CTC9001;2022;17,82;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;3;3;CTC9001;2023;17,82;1-PRÓPRIO;0,00%
22425;20320;Fazenda Sao Manoel;3;4;CTC9001;2024;17,82;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;4;1;CTC9001;2021;20,65;1-PRÓPRIO;0,62%
22223;20320;Fazenda Sao Manoel;4;2;CTC9001;2022;20,65;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;4;3;CTC9001;2023;20,65;1-PRÓPRIO;2,12%
22425;20320;Fazenda Sao Manoel;4;4;CTC9001;2024;20,65;1-PRÓPRIO;0,51%
22122;20320;Fazenda Sao Manoel;5;1;RB966928;2021;32,53;1-PRÓPRIO;2,32%
22223;20320;Fazenda Sao Manoel;5;2;RB966928;2022;32,67;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;5;3;RB966928;2023;32,67;1-PRÓPRIO;0,00%
22425;20320;Fazenda Sao Manoel;5;4;RB966928;2024;32,67;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;6;1;RB966928;2021;37,42;1-PRÓPRIO;2,34%
22223;20320;Fazenda Sao Manoel;6;2;RB966928;2022;37,42;1-PRÓPRIO;0,14%
22324;20320;Fazenda Sao Manoel;6;3;RB966928;2023;37,42;1-PRÓPRIO;0,58%
22425;20320;Fazenda Sao Manoel;6;4;RB966928;2024;37,42;1-PRÓPRIO;0,42%
22425;20320;Fazenda Sao Manoel;7;1;RB966928;2024;16,61;1-PRÓPRIO;1,91%
22526;20320;Fazenda Sao Manoel;7;2;RB966928;2025;16,61;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;8;1;RB966928;2024;5,35;1-PRÓPRIO;0,14%
22526;20320;Fazenda Sao Manoel;8;2;RB966928;2025;5,35;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;9;1;RB966928;2024;1,4;1-PRÓPRIO;0,00%
22526;20320;Fazenda Sao Manoel;9;2;RB966928;2025;1,4;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;10;1;RB966928;2024;5,15;1-PRÓPRIO;0,00%
22526;20320;Fazenda Sao Manoel;10;2;RB966928;2025;5,15;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;11;1;RB966928;2024;3,68;1-PRÓPRIO;0,00%
22526;20320;Fazenda Sao Manoel;11;2;RB966928;2025;3,68;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;12;1;RB855156;2024;25,24;1-PRÓPRIO;0,00%
22526;20320;Fazenda Sao Manoel;12;2;RB855156;2025;25,24;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;13;1;RB855156;2024;9,84;1-PRÓPRIO;0,59%
22526;20320;Fazenda Sao Manoel;13;2;RB855156;2025;9,84;1-PRÓPRIO;
22425;20320;Fazenda Sao Manoel;14;1;RB855156;2024;10,57;1-PRÓPRIO;0,37%
22122;20320;Fazenda Sao Manoel;16;4;RB975033;2021;3,5;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;16;5;RB975033;2022;3,5;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;18;4;RB975033;2021;2,44;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;18;5;RB975033;2022;2,44;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;19;4;RB975033;2021;1,96;1-PRÓPRIO;1,19%
22223;20320;Fazenda Sao Manoel;19;5;RB975033;2022;1,96;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;20;4;RB975033;2021;1,09;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;20;5;RB975033;2022;1,09;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;21;4;RB975033;2021;1,28;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;21;5;RB975033;2022;1,28;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;22;4;RB975033;2021;1,51;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;22;5;RB975033;2022;1,51;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;23;4;RB975033;2021;2,11;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;23;5;RB975033;2022;2,11;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;24;4;RB975033;2021;3,6;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;24;5;RB975033;2022;3,6;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;25;4;RB975033;2021;4,01;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;25;5;RB975033;2022;4,01;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;26;4;DIVERSAS;2021;2,19;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;26;5;DIVERSAS;2022;2,19;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;27;4;DIVERSAS;2021;1,69;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;27;5;DIVERSAS;2022;1,69;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;28;4;RB867515;2021;4,34;1-PRÓPRIO;2,66%
22223;20320;Fazenda Sao Manoel;28;5;RB867515;2022;4,34;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;29;4;RB867515;2021;1,28;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;29;5;RB867515;2022;1,28;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;30;4;RB975201;2021;5,39;1-PRÓPRIO;0,94%
22223;20320;Fazenda Sao Manoel;30;5;RB975201;2022;5,39;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;31;4;RB975201;2021;1,35;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;31;5;RB975201;2022;1,35;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;32;4;DIVERSAS;2021;1,13;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;32;5;DIVERSAS;2022;1,13;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;33;4;DIVERSAS;2021;4,24;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;33;5;DIVERSAS;2022;4,24;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;34;4;RB975033;2021;1;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;34;5;RB975033;2022;1;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;35;4;DIVERSAS;2021;1,32;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;35;5;DIVERSAS;2022;1,32;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;36;4;DIVERSAS;2021;1,6;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;36;5;DIVERSAS;2022;1,6;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;37;4;RB867515;2021;1,65;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;37;5;RB867515;2022;1,65;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;38;4;DIVERSAS;2021;1,97;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;38;5;DIVERSAS;2022;1,97;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;39;4;RB867515;2021;5,27;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;39;5;RB867515;2022;5,27;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;40;4;RB867515;2021;8,55;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;40;5;RB867515;2022;8,55;1-PRÓPRIO;1,91%
22122;20320;Fazenda Sao Manoel;41;4;RB867515;2021;5,23;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;41;5;RB867515;2022;5,23;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;42;4;RB867515;2021;3,1;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;42;5;RB867515;2022;3,1;1-PRÓPRIO;0,00%
22122;20320;Fazenda Sao Manoel;43;3;RB867515;2021;1,23;1-PRÓPRIO;0,00%
22223;20320;Fazenda Sao Manoel;43;4;RB867515;2022;1,23;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2007;1;RB966928;2023;1,89;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2008;1;RB966928;2023;0,58;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2009;1;RB966928;2023;0,17;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2010;1;RB975242;2023;0,68;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2011;1;RB975242;2023;0,44;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2012;1;RB855156;2023;3,59;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2013;1;RB855156;2023;1,1;1-PRÓPRIO;0,00%
22324;20320;Fazenda Sao Manoel;2014;1;VIVEIRO;2023;1,42;1-PRÓPRIO;0,00%
22122;20321;Fazenda Bela Vista;2;2;RB867515;2021;16,74;1-PRÓPRIO;1,59%
22223;20321;Fazenda Bela Vista;2;3;RB867515;2022;16,74;1-PRÓPRIO;0,54%
22324;20321;Fazenda Bela Vista;2;4;RB867515;2023;16,74;1-PRÓPRIO;
22425;20321;Fazenda Bela Vista;2;5;RB867515;2024;16,74;1-PRÓPRIO;2,07%
22122;20321;Fazenda Bela Vista;3;2;RB867515;2021;4,58;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;3;3;RB867515;2022;4,58;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;3;4;RB867515;2023;4,58;1-PRÓPRIO;
22425;20321;Fazenda Bela Vista;3;5;RB867515;2024;4,58;1-PRÓPRIO;0,00%
22122;20321;Fazenda Bela Vista;4;2;RB867515;2021;5,25;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;4;3;RB867515;2022;5,25;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;4;4;RB867515;2023;5,25;1-PRÓPRIO;
22425;20321;Fazenda Bela Vista;4;5;RB867515;2024;5,25;1-PRÓPRIO;0,00%
22122;20321;Fazenda Bela Vista;5;2;RB867515;2021;14,6;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;5;3;RB867515;2022;14,6;1-PRÓPRIO;1,06%
22324;20321;Fazenda Bela Vista;5;4;RB867515;2023;14,6;1-PRÓPRIO;
22425;20321;Fazenda Bela Vista;5;5;RB867515;2024;14,6;1-PRÓPRIO;0,00%
22122;20321;Fazenda Bela Vista;6;2;RB867515;2021;10,62;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;6;3;RB867515;2022;10,62;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;6;4;RB867515;2023;10,62;1-PRÓPRIO;
22425;20321;Fazenda Bela Vista;6;5;RB867515;2024;10,62;1-PRÓPRIO;0,81%
22223;20321;Fazenda Bela Vista;7;1;RB966928;2022;19,79;1-PRÓPRIO;1,84%
22324;20321;Fazenda Bela Vista;7;2;RB966928;2023;19,79;1-PRÓPRIO;0,00%
22425;20321;Fazenda Bela Vista;7;3;RB966928;2024;19,79;1-PRÓPRIO;0,00%
22526;20321;Fazenda Bela Vista;7;4;RB966928;2025;19,79;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;8;1;RB966928;2022;25,45;1-PRÓPRIO;4,49%
22324;20321;Fazenda Bela Vista;8;2;RB966928;2023;25,45;1-PRÓPRIO;2,12%
22425;20321;Fazenda Bela Vista;8;3;RB966928;2024;25,45;1-PRÓPRIO;0,32%
22526;20321;Fazenda Bela Vista;8;4;RB966928;2025;25,45;1-PRÓPRIO;0,14%
22223;20321;Fazenda Bela Vista;9;1;RB966928;2022;13,31;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;9;2;RB966928;2023;13,31;1-PRÓPRIO;0,00%
22425;20321;Fazenda Bela Vista;9;3;RB966928;2024;13,31;1-PRÓPRIO;0,00%
22526;20321;Fazenda Bela Vista;9;4;RB966928;2025;13,31;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;10;1;RB966928;2022;12,55;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;10;2;RB966928;2023;12,55;1-PRÓPRIO;0,62%
22425;20321;Fazenda Bela Vista;10;3;RB966928;2024;12,55;1-PRÓPRIO;0,00%
22526;20321;Fazenda Bela Vista;10;4;RB966928;2025;12,55;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;11;1;RB966928;2022;6,94;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;11;2;RB966928;2023;6,94;1-PRÓPRIO;0,00%
22425;20321;Fazenda Bela Vista;11;3;RB966928;2024;6,94;1-PRÓPRIO;0,00%
22526;20321;Fazenda Bela Vista;11;4;RB966928;2025;6,94;1-PRÓPRIO;0,00%
22122;20321;Fazenda Bela Vista;43;3;RB966928;2021;12,72;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;43;4;RB966928;2022;12,72;1-PRÓPRIO;0,00%
22324;20321;Fazenda Bela Vista;43;5;RB966928;2023;12,72;1-PRÓPRIO;
22122;20321;Fazenda Bela Vista;44;3;RB966928;2021;18,29;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;44;4;RB966928;2022;18,29;1-PRÓPRIO;0,00%
22526;20321;Fazenda Bela Vista;44;1;RB975242;2025;18,41;1-PRÓPRIO;2,32%
22122;20321;Fazenda Bela Vista;45;3;RB966928;2021;21,24;1-PRÓPRIO;1,15%
22223;20321;Fazenda Bela Vista;45;4;RB966928;2022;21,24;1-PRÓPRIO;1,49%
22526;20321;Fazenda Bela Vista;45;1;RB975242;2025;20,86;1-PRÓPRIO;0,00%
22122;20321;Fazenda Bela Vista;46;3;RB966928;2021;12,96;1-PRÓPRIO;0,00%
22223;20321;Fazenda Bela Vista;46;4;RB966928;2022;12,96;1-PRÓPRIO;0,00%
22526;20321;Fazenda Bela Vista;46;1;RB975242;2025;13,78;1-PRÓPRIO;0,00%
22223;20322;Fazenda Sao Luiz;1;1;RB975201;2022;5,49;1-PRÓPRIO;0,00%
22425;20322;Fazenda Sao Luiz;1;3;RB975201;2024;5,49;1-PRÓPRIO;0,00%
22526;20322;Fazenda Sao Luiz;1;4;RB975201;2025;5,49;1-PRÓPRIO;0,00%
22425;20322;Fazenda Sao Luiz;2;3;RB975242;2024;3,82;1-PRÓPRIO;0,00%
22526;20322;Fazenda Sao Luiz;2;4;RB975242;2025;3,82;1-PRÓPRIO;0,00%
22425;20322;Fazenda Sao Luiz;3;3;RB975242;2024;3,72;1-PRÓPRIO;0,00%
22526;20322;Fazenda Sao Luiz;3;4;RB975242;2025;3,72;1-PRÓPRIO;0,00%
22425;20322;Fazenda Sao Luiz;4;3;RB975242;2024;3,93;1-PRÓPRIO;0,00%
22526;20322;Fazenda Sao Luiz;4;4;RB975242;2025;3,93;1-PRÓPRIO;0,00%
