CD_SAFRA;CD_UPNIVEL1;DE_UPNIVEL1;CD_UPNIVEL3;NO_CORTE;DE_VARIED;ANO;QT_AREA_PROD;QT_TT_RIZOMAS;QT_RIZOMAS_ATAC;PERC_TOCO_ATAC
22223;20552;Fazenda Dois Irmãos;9;4;RB966928;2021;4,17;130;0;0,00%
22425;20552;Fazenda Dois Irmãos;9;0;RB867515;2023;10,96;185;0;0,00%
22324;20552;Fazenda Dois Irmãos;10;5;RB966928;2022;5,23;143;0;0,00%
22223;20552;Fazenda Dois Irmãos;11;4;RB966928;2021;5,1;146;0;0,00%
22223;20552;Fazenda Dois Irmãos;13;4;RB966928;2021;4,21;129;0;0,00%
22324;20552;Fazenda Dois Irmãos;13;5;RB966928;2022;4,21;116;0;0,00%
22324;20552;Fazenda Dois Irmãos;14;5;CTC9001;2022;20,29;499;0;0,00%
22223;20552;Fazenda Dois Irmãos;15;4;CTC9001;2021;14,63;473;0;0,00%
22324;20552;Fazenda Dois Irmãos;16;5;CTC9001;2022;8,49;229;0;0,00%
22223;20552;Fazenda Dois Irmãos;17;4;CTC9001;2021;3,86;123;0;0,00%
22324;20553;Fazenda André Luiz;1;2;CTC4;2023;17,48;328;0;0,00%
22526;20553;Fazenda André Luiz;1;4;CTC4;2024;17,48;235;0;0,00%
22324;20553;Fazenda André Luiz;2;2;CTC4;2023;26,08;471;0;0,00%
22526;20553;Fazenda André Luiz;2;4;CTC4;2024;26,08;377;0;0,00%
22324;20553;Fazenda André Luiz;3;2;CTC4;2023;30,98;335;0;0,00%
22526;20553;Fazenda André Luiz;3;4;CTC4;2024;30,98;523;0;0,00%
22425;20553;Fazenda André Luiz;4;3;CTC4;2023;39,52;545;3;0,55%
22526;20553;Fazenda André Luiz;4;4;CTC4;2024;39,52;632;0;0,00%
22425;20553;Fazenda André Luiz;5;3;CTC4;2023;36,93;613;0;0,00%
22526;20553;Fazenda André Luiz;5;4;CTC4;2024;36,93;554;0;0,00%
22526;20553;Fazenda André Luiz;7;4;CTC4;2024;15,17;255;0;0,00%
22324;20553;Fazenda André Luiz;8;2;CTC4;2022;16,78;448;0;0,00%
22526;20553;Fazenda André Luiz;8;4;CTC4;2024;16,78;259;0;0,00%
22223;20554;Fazenda Santo Antonio;1;1;RB975033;2022;4,41;132;0;0,00%
22223;20554;Fazenda Santo Antonio;2;1;RB975033;2022;21,7;339;0;0,00%
22223;20554;Fazenda Santo Antonio;3;1;RB975033;2022;9,33;170;0;0,00%
22223;20554;Fazenda Santo Antonio;6;1;RB975033;2022;5,56;185;0;0,00%
22223;20554;Fazenda Santo Antonio;8;1;RB975033;2022;7,99;249;0;0,00%
22223;20554;Fazenda Santo Antonio;14;1;RB975033;2022;7,38;220;0;0,00%
22223;20554;Fazenda Santo Antonio;15;1;RB975033;2022;6,81;206;0;0,00%
22324;20554;Fazenda Santo Antonio;15;2;RB975033;2022;6,81;138;1;0,72%
22223;20555;Fazenda Santa Alice;1;0;CTC9001;2022;29,36;124;0;0,00%
22223;20555;Fazenda Santa Alice;2;0;CTC9001;2022;16,65;62;0;0,00%
22425;20555;Fazenda Santa Alice;2;2;CTC9001;2023;18,8;514;0;0,00%
22223;20555;Fazenda Santa Alice;3;0;CTC9001;2022;32,12;147;0;0,00%
22425;20555;Fazenda Santa Alice;3;2;CTC9001;2023;36,53;1.180,00;2;0,17%
22223;20555;Fazenda Santa Alice;4;0;CTC9001;2022;12,41;56;0;0,00%
22324;20555;Fazenda Santa Alice;5;2;CTC9001;2022;7,15;227;0;0,00%
22324;20555;Fazenda Santa Alice;6;2;CTC9001;2022;25,15;694;0;0,00%
22223;20555;Fazenda Santa Alice;10;0;CTC9001;2022;5,38;31;0;0,00%
22223;20555;Fazenda Santa Alice;11;0;CTC9001;2022;13,01;49;0;0,00%
22425;20555;Fazenda Santa Alice;11;2;CTC9001;2023;14,73;354;0;0,00%
22223;20555;Fazenda Santa Alice;12;0;CTC9001;2022;24,04;107;0;0,00%
22425;20555;Fazenda Santa Alice;12;2;CTC9001;2023;27,43;329;0;0,00%
22223;20555;Fazenda Santa Alice;13;0;CTC9001;2022;6,82;28;0;0,00%
22122;20556;Fazenda Primavera;1;3;RB867515;2021;1,44;18;0;0,00%
22122;20556;Fazenda Primavera;2;3;RB867515;2021;8,2;139;0;0,00%
22223;20556;Fazenda Primavera;3;4;RB867515;2021;6,16;86;0;0,00%
22122;20556;Fazenda Primavera;4;3;RB867515;2021;1,85;33;0;0,00%
22122;20556;Fazenda Primavera;5;3;RB867515;2021;1,48;18;0;0,00%
22122;20556;Fazenda Primavera;6;3;RB867515;2021;2,76;52;0;0,00%
22223;20556;Fazenda Primavera;6;4;RB867515;2021;2,76;49;0;0,00%
22223;20556;Fazenda Primavera;7;4;RB867515;2021;5,94;81;0;0,00%
22122;20556;Fazenda Primavera;8;3;RB867515;2021;10,59;201;0;0,00%
22223;20556;Fazenda Primavera;8;4;RB867515;2021;10,59;152;0;0,00%
22122;20556;Fazenda Primavera;10;3;RB867515;2021;5,02;87;0;0,00%
22122;20556;Fazenda Primavera;14;3;RB867515;2021;4,62;72;1;1,39%
22223;20556;Fazenda Primavera;14;4;RB867515;2021;4,82;66;0;0,00%
22122;20556;Fazenda Primavera;16;3;RB867515;2021;4,41;58;5;8,62%
22122;20556;Fazenda Primavera;18;3;RB867515;2021;3,25;41;2;4,88%
22223;20556;Fazenda Primavera;18;4;RB867515;2021;3,34;49;0;0,00%
22122;20556;Fazenda Primavera;19;3;RB867515;2021;7,53;114;0;0,00%
22223;20556;Fazenda Primavera;19;4;RB867515;2021;7,97;111;0;0,00%
22223;20556;Fazenda Primavera;21;4;RB867515;2021;3,55;53;3;5,66%
22122;20556;Fazenda Primavera;23;3;RB867515;2021;11,25;157;0;0,00%
22223;20556;Fazenda Primavera;23;4;RB867515;2021;11,49;164;0;0,00%
22122;20556;Fazenda Primavera;26;3;RB867515;2021;4,8;89;0;0,00%
22122;20556;Fazenda Primavera;28;3;RB867515;2021;13,3;220;0;0,00%
22223;20556;Fazenda Primavera;28;4;RB867515;2021;13,3;169;0;0,00%
22122;20556;Fazenda Primavera;29;3;RB867515;2021;5,43;85;0;0,00%
22223;20565;Fazenda Santa Rosa;2;4;RB867515;2021;1,39;32;2;6,25%
22223;20565;Fazenda Santa Rosa;3;5;RB867515;2021;2,12;64;3;4,69%
22223;20565;Fazenda Santa Rosa;5;4;RB867515;2021;4,39;130;1;0,77%
22223;20565;Fazenda Santa Rosa;7;4;RB867515;2021;2,93;89;1;1,12%
22223;20565;Fazenda Santa Rosa;9;4;RB867515;2021;1,49;33;0;0,00%
22223;20565;Fazenda Santa Rosa;11;4;RB867515;2021;3,72;132;7;5,30%
22223;20565;Fazenda Santa Rosa;13;5;RB867515;2021;2,3;68;0;0,00%
22223;20565;Fazenda Santa Rosa;16;4;RB867515;2021;1,61;64;0;0,00%
22223;20568;Fazenda Santa Helena;1;6;RB867515;2021;12,27;375;0;0,00%
22425;20568;Fazenda Santa Helena;1;0;RB975201;2023;41,84;72;0;0,00%
22627;20568;Fazenda Santa Helena;1;2;RB975201;2025;41,84;647;0;0,00%
22425;20568;Fazenda Santa Helena;2;0;RB975201;2023;27,23;119;0;0,00%
22627;20568;Fazenda Santa Helena;2;2;RB975201;2025;27,23;368;0;0,00%
22223;20568;Fazenda Santa Helena;3;6;RB867515;2021;10,23;1.310,00;0;0,00%
22425;20568;Fazenda Santa Helena;3;0;RB975201;2023;23,61;81;0;0,00%
22627;20568;Fazenda Santa Helena;3;2;RB975201;2025;23,61;333;0;0,00%
22223;20568;Fazenda Santa Helena;4;6;RB867515;2021;9,95;320;0;0,00%
22425;20568;Fazenda Santa Helena;4;0;RB975201;2023;20,87;72;0;0,00%
22627;20568;Fazenda Santa Helena;4;2;RB975201;2025;20,87;243;0;0,00%
22425;20568;Fazenda Santa Helena;5;0;ADEF;2023;11,03;80;0;0,00%
22223;20568;Fazenda Santa Helena;6;6;RB867515;2021;5,19;156;0;0,00%
22425;20568;Fazenda Santa Helena;6;0;ADEF;2023;5,19;27;0;0,00%
22425;20568;Fazenda Santa Helena;7;0;ADEF;2023;3,23;74;0;0,00%
22223;20568;Fazenda Santa Helena;8;6;RB867515;2021;17,74;373;1;0,27%
22425;20568;Fazenda Santa Helena;8;0;ADEF;2023;17,74;179;0;0,00%
22425;20568;Fazenda Santa Helena;9;0;ADEF;2023;13,57;82;0;0,00%
22223;20568;Fazenda Santa Helena;10;6;RB867515;2021;7,3;244;0;0,00%
22425;20568;Fazenda Santa Helena;10;0;ADEF;2023;7,3;80;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;1;3;RB966928;2021;19,27;668;18;2,69%
22324;20569;Fazenda Boa Esperança-Taquaruçu;1;5;RB966928;2022;19,27;628;5;0,80%
22425;20569;Fazenda Boa Esperança-Taquaruçu;1;6;RB966928;2023;19,27;358;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;1;0;ADEF;2025;19,27;337;9;2,67%
22122;20569;Fazenda Boa Esperança-Taquaruçu;2;3;RB966928;2021;6,49;209;18;8,61%
22627;20569;Fazenda Boa Esperança-Taquaruçu;2;0;ADEF;2025;6,49;113;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;3;5;RB966928;2022;2,14;59;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;3;6;RB966928;2023;2,14;63;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;3;0;ADEF;2025;2,14;35;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;4;6;RB966928;2023;1,57;64;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;4;0;ADEF;2025;1,57;34;1;2,94%
22324;20569;Fazenda Boa Esperança-Taquaruçu;5;5;RB966928;2022;1,87;56;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;5;6;RB966928;2023;1,87;65;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;5;7;RB966928;2025;1,87;40;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;6;5;RB966928;2022;1,26;32;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;8;4;RB966928;2021;2,12;57;6;10,53%
22324;20569;Fazenda Boa Esperança-Taquaruçu;8;5;RB966928;2022;2,12;61;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;9;4;RB966928;2021;2,01;51;2;3,92%
22223;20569;Fazenda Boa Esperança-Taquaruçu;10;4;RB966928;2021;2,4;62;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;10;5;RB966928;2022;2,4;66;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;12;5;RB966928;2022;1,48;36;1;2,78%
22324;20569;Fazenda Boa Esperança-Taquaruçu;15;5;RB966928;2022;2,26;53;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;17;5;RB966928;2022;1;26;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;19;5;RB966928;2022;1,31;29;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;20;5;RB966928;2022;1,41;29;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;21;4;RB966928;2021;5,71;218;5;2,29%
22324;20569;Fazenda Boa Esperança-Taquaruçu;21;5;RB966928;2022;5,71;171;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;22;4;RB966928;2021;2,2;72;4;5,56%
22223;20569;Fazenda Boa Esperança-Taquaruçu;23;4;RB966928;2021;2,23;70;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;23;5;RB966928;2022;2,23;53;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;24;4;RB966928;2021;3,56;137;2;1,46%
22627;20569;Fazenda Boa Esperança-Taquaruçu;24;0;ADEF;2025;3,56;64;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;25;5;RB966928;2022;2,93;86;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;25;7;RB966928;2025;2,93;52;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;31;5;RB966928;2022;1,5;31;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;32;5;RB966928;2022;1,12;29;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;34;5;RB966928;2022;2,91;93;2;2,15%
22223;20569;Fazenda Boa Esperança-Taquaruçu;35;4;RB966928;2021;3,81;126;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;36;4;RB966928;2021;1,01;36;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;36;5;RB966928;2022;1,01;31;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;37;4;RB966928;2021;1;34;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;38;4;RB966928;2021;3,19;106;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;38;5;RB966928;2022;3,19;93;2;2,15%
22324;20569;Fazenda Boa Esperança-Taquaruçu;39;5;RB966928;2022;0,82;26;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;41;5;RB966928;2022;0,41;25;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;43;4;RB966928;2021;2,17;70;1;1,43%
22324;20569;Fazenda Boa Esperança-Taquaruçu;43;5;RB966928;2022;2,17;58;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;44;4;RB966928;2021;1,73;66;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;45;5;RB966928;2022;3,99;115;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;46;5;RB966928;2022;1,23;32;1;3,13%
22324;20569;Fazenda Boa Esperança-Taquaruçu;47;5;RB966928;2022;1,9;56;3;5,36%
22324;20569;Fazenda Boa Esperança-Taquaruçu;50;5;RB966928;2022;3,23;83;2;2,41%
22324;20569;Fazenda Boa Esperança-Taquaruçu;51;5;RB966928;2022;1,57;57;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;53;6;RB966928;2023;2,05;59;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;54;5;RB966928;2022;2,63;89;2;2,25%
22122;20569;Fazenda Boa Esperança-Taquaruçu;55;3;RB966928;2021;3,14;104;1;0,96%
22526;20569;Fazenda Boa Esperança-Taquaruçu;55;7;RB966928;2025;3,14;53;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;56;3;RB966928;2021;1,5;30;2;6,67%
22324;20569;Fazenda Boa Esperança-Taquaruçu;56;5;RB966928;2022;1,5;29;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;56;6;RB966928;2023;1,5;27;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;56;7;RB966928;2025;1,5;32;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;57;3;RB966928;2021;2,51;103;7;6,80%
22425;20569;Fazenda Boa Esperança-Taquaruçu;57;6;RB966928;2023;2,51;91;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;57;7;RB966928;2025;2,51;51;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;58;5;RB966928;2022;8,02;270;8;2,96%
22425;20569;Fazenda Boa Esperança-Taquaruçu;59;6;RB966928;2023;7,52;293;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;60;3;RB966928;2021;2,59;102;2;1,96%
22324;20569;Fazenda Boa Esperança-Taquaruçu;60;5;RB966928;2022;2,59;89;1;1,12%
22526;20569;Fazenda Boa Esperança-Taquaruçu;60;7;RB966928;2025;2,59;81;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;62;5;RB966928;2022;2,64;83;1;1,20%
22425;20569;Fazenda Boa Esperança-Taquaruçu;62;6;RB966928;2023;2,64;94;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;63;6;RB966928;2023;4;134;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;64;3;RB966928;2021;5,15;163;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;64;5;RB966928;2022;5,15;150;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;65;5;RB966928;2022;2,24;57;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;65;6;RB966928;2023;2,24;66;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;67;5;RB966928;2022;3,14;92;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;67;6;RB966928;2023;3,14;94;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;68;3;RB966928;2021;3,18;104;1;0,96%
22324;20569;Fazenda Boa Esperança-Taquaruçu;69;5;RB966928;2022;2,71;98;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;69;6;RB966928;2023;2,71;101;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;71;5;RB966928;2022;7,29;224;3;1,34%
22425;20569;Fazenda Boa Esperança-Taquaruçu;71;6;RB966928;2023;7,29;106;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;71;7;RB966928;2025;7,29;118;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;74;3;RB966928;2021;2,72;98;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;74;5;RB966928;2022;2,72;89;4;4,49%
22324;20569;Fazenda Boa Esperança-Taquaruçu;76;5;RB966928;2022;3,88;128;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;77;3;RB966928;2021;3,56;132;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;78;3;RB966928;2021;3,26;101;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;78;5;RB966928;2022;3,26;91;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;79;3;RB966928;2021;1,19;35;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;80;5;RB966928;2022;2,8;89;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;81;5;RB966928;2022;1,97;54;2;3,70%
22324;20569;Fazenda Boa Esperança-Taquaruçu;83;5;RB966928;2022;2,93;98;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;85;3;RB966928;2021;6,9;246;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;85;5;RB966928;2022;6,9;211;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;86;3;RB966928;2021;4,44;121;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;87;5;RB966928;2022;4,81;141;2;1,42%
22324;20569;Fazenda Boa Esperança-Taquaruçu;89;5;RB966928;2022;1,94;57;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;90;3;RB92579;2021;7,14;232;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;90;5;RB92579;2023;7,14;212;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;91;3;RB92579;2021;15,73;439;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;91;5;RB92579;2023;15,73;638;4;0,63%
22223;20569;Fazenda Boa Esperança-Taquaruçu;92;3;RB92579;2021;14,52;446;2;0,45%
22425;20569;Fazenda Boa Esperança-Taquaruçu;92;5;RB92579;2023;14,52;459;3;0,65%
22425;20569;Fazenda Boa Esperança-Taquaruçu;93;5;RB92579;2023;18,87;649;1;0,15%
22223;20569;Fazenda Boa Esperança-Taquaruçu;94;3;RB92579;2021;14,58;466;1;0,21%
22425;20569;Fazenda Boa Esperança-Taquaruçu;94;5;RB92579;2023;14,58;490;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;95;3;RB92579;2021;25,06;657;2;0,30%
22425;20569;Fazenda Boa Esperança-Taquaruçu;95;5;RB92579;2023;25,06;286;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;96;3;RB92579;2021;7,7;247;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;96;5;RB92579;2023;7,7;160;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;97;1;CTC9006;2021;2,45;92;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;97;4;CTC9006;2023;3,11;95;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;98;1;CTC9006;2022;25,64;826;1;0,12%
22425;20569;Fazenda Boa Esperança-Taquaruçu;98;3;CTC9006;2023;25,64;251;1;0,40%
22526;20569;Fazenda Boa Esperança-Taquaruçu;98;4;CTC9006;2024;25,64;473;1;0,21%
22223;20569;Fazenda Boa Esperança-Taquaruçu;99;1;CTC9006;2021;11,71;69;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;99;1;CTC9006;2022;11,71;406;1;0,25%
22425;20569;Fazenda Boa Esperança-Taquaruçu;99;3;CTC9006;2023;11,71;347;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;100;3;CTC4;2023;19,06;361;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;100;4;CTC4;2024;19,06;623;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;101;2;CTC4;2022;5,67;191;1;0,52%
22425;20569;Fazenda Boa Esperança-Taquaruçu;101;3;CTC4;2023;5,67;184;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;103;2;CTC4;2022;13,11;384;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;103;4;CTC4;2024;13,11;404;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;125;3;RB92579;2021;6,09;189;0;0,00%
22324;20569;Fazenda Boa Esperança-Taquaruçu;125;4;RB92579;2022;6,09;178;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;126;3;RB92579;2021;2,36;99;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;169;0;ADEF;2021;4,93;34;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;169;2;CTC9007;2023;5,68;198;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;169;3;CTC9007;2025;5,68;184;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;169;4;CTC9007;2025;5,68;184;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;170;0;ADEF;2021;7,29;38;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;170;3;CTC9007;2024;8,15;238;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;171;0;ADEF;2021;17,26;89;1;1,12%
22425;20569;Fazenda Boa Esperança-Taquaruçu;171;2;CTC9007;2023;19,98;306;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;171;3;CTC9007;2024;19,98;558;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;171;3;CTC9007;2025;19,98;593;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;171;4;CTC9007;2025;19,98;593;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;172;0;ADEF;2021;16,42;72;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;172;2;CTC9007;2023;18,72;599;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;172;3;CTC9007;2024;18,72;501;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;173;0;ADEF;2021;8,55;37;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;173;3;CTC9007;2025;9,83;298;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;173;4;CTC9007;2025;9,83;298;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;174;0;CTC4;2021;44,61;111;3;2,70%
22425;20569;Fazenda Boa Esperança-Taquaruçu;174;2;CTC4;2023;44,61;1.438,00;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;174;3;CTC4;2025;44,61;589;6;1,02%
22627;20569;Fazenda Boa Esperança-Taquaruçu;174;4;CTC4;2025;44,61;466;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;175;2;CTC4;2023;61,8;169;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;175;3;CTC4;2024;61,8;1.426,00;0;0,00%
22526;20569;Fazenda Boa Esperança-Taquaruçu;175;3;CTC4;2025;61,8;298;0;0,00%
22627;20569;Fazenda Boa Esperança-Taquaruçu;175;4;CTC4;2025;61,8;545;0;0,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;176;0;ADEF;2021;8,79;161;18;11,18%
22223;20569;Fazenda Boa Esperança-Taquaruçu;178;0;ADEF;2021;5,54;100;20;20,00%
22223;20569;Fazenda Boa Esperança-Taquaruçu;180;0;ADEF;2021;3,09;53;2;3,77%
22223;20569;Fazenda Boa Esperança-Taquaruçu;181;0;ADEF;2021;3,69;67;1;1,49%
22223;20569;Fazenda Boa Esperança-Taquaruçu;183;0;ADEF;2021;7,32;133;16;12,03%
22223;20569;Fazenda Boa Esperança-Taquaruçu;185;0;ADEF;2021;11,17;191;21;10,99%
22223;20569;Fazenda Boa Esperança-Taquaruçu;187;0;ADEF;2021;9,73;157;5;3,18%
22223;20569;Fazenda Boa Esperança-Taquaruçu;189;1;CTC9001BT;2021;7,97;31;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;189;3;CTC9001BT;2023;7,97;272;1;0,37%
22223;20569;Fazenda Boa Esperança-Taquaruçu;198;5;SP83-5073;2021;43,71;1.368,00;3;0,22%
22324;20569;Fazenda Boa Esperança-Taquaruçu;198;6;SP83-5073;2022;43,71;195;0;0,00%
22425;20569;Fazenda Boa Esperança-Taquaruçu;198;7;SP83-5073;2023;43,71;1.634,00;1;0,06%
22122;20569;Fazenda Boa Esperança-Taquaruçu;2100;1;CTC4;2021;2,69;37;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;2102;1;CTC4;2021;5,78;118;0;0,00%
22122;20569;Fazenda Boa Esperança-Taquaruçu;2103;1;CTC4;2021;2,12;60;0;0,00%
22223;20570;Fazenda Concórdia;1;4;SP83-2847;2021;17,32;1.255,00;0;0,00%
22223;20570;Fazenda Concórdia;1;4;SP83-2847;2022;17,32;50;0;0,00%
22122;20570;Fazenda Concórdia;5;3;SP83-2847;2021;20,92;712;0;0,00%
22223;20570;Fazenda Concórdia;5;4;SP83-2847;2021;20,92;1.096,00;4;0,36%
22122;20570;Fazenda Concórdia;6;3;SP83-2847;2021;10,34;309;0;0,00%
22223;20570;Fazenda Concórdia;7;3;SP83-2847;2021;8,38;398;2;0,50%
22223;20570;Fazenda Concórdia;8;4;SP83-2847;2021;19,81;372;0;0,00%
22223;20570;Fazenda Concórdia;10;3;SP83-2847;2021;2,53;91;0;0,00%
22223;20570;Fazenda Concórdia;11;4;SP83-2847;2021;12,2;369;0;0,00%
22122;20570;Fazenda Concórdia;12;3;SP83-2847;2021;8,74;300;0;0,00%
22223;20570;Fazenda Concórdia;12;4;SP83-2847;2021;8,74;299;2;0,67%
22223;20570;Fazenda Concórdia;13;4;SP83-2847;2021;14,46;236;0;0,00%
22223;20570;Fazenda Concórdia;15;4;SP83-2847;2021;6,35;195;0;0,00%
22223;20570;Fazenda Concórdia;16;4;SP83-2847;2021;9,31;757;5;0,66%
22223;20570;Fazenda Concórdia;18;4;SP83-2847;2021;16,72;802;3;0,37%
22122;20570;Fazenda Concórdia;19;2;SP83-2847;2021;9,8;342;1;0,29%
22223;20570;Fazenda Concórdia;19;3;SP83-2847;2021;9,8;821;1;0,12%
22122;20570;Fazenda Concórdia;20;2;SP83-2847;2021;18,18;571;1;0,18%
