CD_SAFRA;FAZENDA;CD_UPNIVEL3;NO_CORTE;DE_VARIED;DE_LATITUDE;DE_LONGITUDE;DT_AMOSTRA;ANO_AMOST;QT_AREA_PROD;QTDE_PONTO;PAO_GALINHA;NAUPACTUS;PERCEVEJO_CASTANHO;LARVA_ARAME;CRISOMELIDEO;BROCA_PELUDA;METAMASIUS;FA
22425;10303 - Fazenda Sossego;81;5;RB92579;-225.982.646.212;-516.051.608.348;06/09/2023;2023;2,39;1;0;0;0;0;0;0;0;10303
22425;10303 - Fazenda Sossego;82;5;RB92579;-225.972.540.779;-516.018.788.097;06/09/2023;2023;32,94;1;0;0;0;1;0;2;0;10303
22425;10303 - Fazenda Sossego;83;5;RB92579;-225.970.095.067;-515.967.292.966;06/09/2023;2023;27,01;1;1;0;0;0;0;2;1;10303
22425;10310 - Fazenda Sao Jorge;1;2;SP83-2847;-225.283.609.694;-517.107.735.438;24/08/2023;2023;9,09;1;2;0;0;0;0;5;0;10310
22425;10310 - Fazenda Sao Jorge;3;2;SP83-2847;-225.248.256.392;-517.119.835.347;24/08/2023;2023;16,47;1;1;0;0;0;0;6;0;10310
22425;10310 - Fazenda Sao Jorge;5;2;SP83-2847;-22.522.853.357;-517.143.890.476;24/08/2023;2023;21,01;1;0;0;0;1;0;1;0;10310
22425;10310 - Fazenda Sao Jorge;21;4;RB975033;-225.297.578.191;-517.071.434.814;18/07/2023;2023;17,57;1;11;0;1;2;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;22;4;RB975033;-225.287.791.281;-51.707.701.461;18/07/2023;2023;6,77;1;13;0;6;0;0;2;0;10310
22425;10310 - Fazenda Sao Jorge;23;4;RB975033;-225.279.607.645;-517.071.312.807;18/07/2023;2023;24,11;1;7;0;4;0;0;2;0;10310
22425;10310 - Fazenda Sao Jorge;24;4;RB975033;-225.271.951.777;-517.066.572.052;19/07/2023;2023;32,07;1;13;0;4;0;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;26;4;RB975033;-225.261.465.919;-517.060.174.803;19/07/2023;2023;33,66;1;23;0;2;2;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;27;4;RB975033;-225.284.216.932;-517.040.001.167;19/07/2023;2023;8,42;1;1;0;1;0;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;28;4;RB975033;-225.298.586.702;-517.026.704.287;19/07/2023;2023;21,81;1;13;0;2;1;0;1;0;10310
22425;10310 - Fazenda Sao Jorge;29;4;RB975033;-225.305.395.778;-517.025.334.056;19/07/2023;2023;5,14;1;7;0;3;0;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;30;4;RB975033;-225.309.325.924;-517.029.492.356;18/07/2023;2023;17,53;1;0;0;0;1;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;31;4;RB975033;-225.314.616.808;-517.031.796.845;18/07/2023;2023;12,45;1;4;0;0;0;0;1;0;10310
22425;10310 - Fazenda Sao Jorge;32;4;RB975033;-225.323.253.273;-517.027.888.286;18/07/2023;2023;15,55;1;9;0;0;0;0;0;0;10310
22425;10310 - Fazenda Sao Jorge;33;4;RB975033;-225.328.793.545;-517.031.532.076;18/07/2023;2023;34,31;1;4;0;0;0;0;0;0;10310
22425;10311 - Fazenda Santo Antônio ;51;2;CTC9001;-224.750.421.157;-51.754.982.542;12/05/2023;2023;11,22;1;8;0;0;0;0;0;0;10311
22425;10311 - Fazenda Santo Antônio ;53;2;CTC9001;-224.701.875.907;-517.491.866.194;12/05/2023;2023;13,02;1;3;0;0;0;0;0;0;10311
22627;10316 - Fazenda Santa Luzia;27;2;DIVERSAS;-225.076.164.391;-517.074.599.832;14/07/2025;2025;26,06;1;2;0;0;2;0;3;0;10316
22627;10316 - Fazenda Santa Luzia;28;2;DIVERSAS;-225.092.696.286;-517.048.024.597;14/07/2025;2025;44,37;1;0;0;0;0;0;3;0;10316
22627;10316 - Fazenda Santa Luzia;29;2;DIVERSAS;-225.106.519.097;-517.040.206.428;14/07/2025;2025;16,58;1;1;0;0;1;0;4;0;10316
22627;10327 - Fazenda Minerva;1;3;RB975201;-2.240.029.198.909;-5.152.795.468.049;21/08/2025;2025;26,23;1;2;0;0;0;0;6;0;10327
22627;10327 - Fazenda Minerva;2;3;RB975201;-2.240.016.463.172;-5.153.282.625.391;21/08/2025;2025;25,94;1;0;0;0;0;0;9;0;10327
22627;10327 - Fazenda Minerva;3;4;RB975201;-224.038.580.679;-5.153.342.013.231;21/08/2025;2025;14,53;1;0;0;0;0;0;3;0;10327
22627;10327 - Fazenda Minerva;4;4;RB975201;-2.240.497.693.668;-5.153.587.354.094;21/08/2025;2025;13,71;1;0;0;0;0;0;0;0;10327
22425;10327 - Fazenda Minerva;5;2;RB975201;-224.054.369.456;-51.540.726.132;25/08/2023;2023;2,59;1;1;0;0;0;0;2;0;10327
22627;10327 - Fazenda Minerva;6;3;RB975201;-2.240.042.222.706;-5.154.052.329.378;21/08/2025;2025;64,85;1;1;0;0;0;0;8;0;10327
22627;10327 - Fazenda Minerva;7;3;RB975201;-224.003.702.561;-5.154.666.469.448;21/08/2025;2025;35,35;1;3;0;0;0;0;6;0;10327
22627;10327 - Fazenda Minerva;8;3;RB975201;-2.240.281.824.273;-5.154.667.915.045;21/08/2025;2025;3,13;1;1;0;0;0;0;2;0;10327
22627;10327 - Fazenda Minerva;16;4;RB975201;-2.240.976.639.217;-5.156.105.508.106;21/08/2025;2025;2,58;1;0;0;0;0;0;2;0;10327
22425;10327 - Fazenda Minerva;17;2;RB975201;-224.101.291.261;-515.619.907.572;29/08/2023;2023;3,34;1;0;0;0;0;0;0;0;10327
22627;10327 - Fazenda Minerva;18;6;RB975033;-2.240.885.574.521;-5.153.329.448.501;16/06/2025;2025;19,16;1;7;0;0;1;0;1;0;10327
22425;10327 - Fazenda Minerva;19;5;RB975033;-224.081.194.813;-515.393.049.732;25/08/2023;2023;9,05;1;0;0;0;0;0;0;0;10327
22627;10327 - Fazenda Minerva;20;6;RB975033;-2.241.118.574.428;-5.154.069.974.545;16/06/2025;2025;12,41;1;10;0;0;0;0;1;0;10327
22425;10327 - Fazenda Minerva;21;5;RB975201;-224.138.661.532;-515.435.711.302;28/08/2023;2023;6,28;1;0;0;0;0;0;4;0;10327
22526;10327 - Fazenda Minerva;22;6;RB975201;-2.241.556.541.011;-515.422.961.795;26/08/2024;2024;5,98;1;2;0;0;0;0;0;0;10327
22425;10327 - Fazenda Minerva;23;5;RB975201;-22.415.524.104;-515.447.920.819;28/08/2023;2023;4,47;1;0;0;0;0;0;2;0;10327
22526;10327 - Fazenda Minerva;24;6;RB975201;-2.241.206.279.227;-5.154.962.463.905;26/08/2024;2024;39,4;1;1;0;0;0;1;2;1;10327
22627;10327 - Fazenda Minerva;25;6;RB867515;-2.240.996.808.009;-5.155.021.223.102;16/06/2025;2025;32,6;1;10;0;3;6;0;7;0;10327
22425;10327 - Fazenda Minerva;27;5;RB867515;-224.099.033.103;-515.567.476.992;28/08/2023;2023;16,42;1;1;0;0;0;0;3;0;10327
22627;10327 - Fazenda Minerva;28;6;RB867515;-2.240.633.675.949;-5.155.155.490.599;16/06/2025;2025;18,39;1;5;0;0;0;0;3;2;10327
22526;10327 - Fazenda Minerva;30;6;RB867515;-2.240.344.297.825;-5.155.375.811.552;30/08/2024;2024;26,03;1;0;0;0;1;0;2;0;10327
22627;10327 - Fazenda Minerva;31;6;RB867515;-2.240.165.190.139;-5.155.637.155.004;17/06/2025;2025;11,49;1;6;0;0;0;0;7;0;10327
22627;10327 - Fazenda Minerva;61;4;RB975201;-2.240.436.513.131;-5.156.348.841.049;21/08/2025;2025;11,86;1;0;0;0;0;0;5;0;10327
22627;10327 - Fazenda Minerva;63;4;RB975201;-2.240.641.691.634;-5.156.463.185.059;21/08/2025;2025;5,74;1;0;0;0;0;0;0;0;10327
22627;10327 - Fazenda Minerva;65;4;RB975201;-2.240.212.831.669;-515.708.493.183;21/08/2025;2025;8,27;1;2;0;0;0;0;0;0;10327
22425;10327 - Fazenda Minerva;67;2;RB975201;-224.005.232.149;-515.733.513.225;29/08/2023;2023;2,71;1;0;0;0;0;0;1;0;10327
22627;10327 - Fazenda Minerva;69;4;RB975201;-2.240.435.375.291;-5.157.598.902.384;21/08/2025;2025;4,29;1;0;0;0;0;0;2;0;10327
22324;10328 - Fazenda Alvorada;7;1;RB985517;-224.471.080.407;-516.418.755.457;06/04/2023;2023;15,68;1;0;0;0;0;0;0;0;10328
22324;10328 - Fazenda Alvorada;10;1;RB985517;-224.528.545.575;-51.644.911.985;06/04/2023;2023;17,76;1;3;0;0;0;0;0;0;10328
22425;10328 - Fazenda Alvorada;11;2;SP83-2847;-224.513.547.053;-516.342.744.954;22/11/2023;2023;12,5;1;0;0;0;0;0;1;5;10328
22425;10328 - Fazenda Alvorada;12;2;SP83-2847;-224.494.359.678;-516.267.055.154;22/11/2023;2023;25,72;1;0;0;0;0;0;14;0;10328
22425;10328 - Fazenda Alvorada;13;2;SP83-2847;-224.467.061.012;-516.302.891.618;22/11/2023;2023;11,12;1;0;0;0;0;0;1;0;10328
22425;10328 - Fazenda Alvorada;14;2;SP83-2847;-224.457.386.523;-516.255.899.404;22/11/2023;2023;17,36;1;0;0;0;0;0;9;1;10328
22425;10328 - Fazenda Alvorada;15;2;SP83-2847;-224.439.287.727;-516.257.184.422;22/11/2023;2023;5,43;1;0;0;0;0;0;2;3;10328
22425;10328 - Fazenda Alvorada;17;2;RB985517;-224.422.409.689;-51.634.998.668;06/04/2023;2023;11,73;1;0;0;0;0;0;3;0;10328
22425;10328 - Fazenda Alvorada;18;2;RB985517;-224.464.959.654;-516.348.076.339;06/04/2023;2023;4,89;1;0;0;0;0;0;1;0;10328
22425;10335 - Fazenda São José;1;2;VIVEIRO;-22.541.146.432;-516.925.946.187;05/09/2023;2023;4,59;1;0;0;0;0;0;1;0;10335
22425;10335 - Fazenda São José;2;2;VIVEIRO;-225.415.925.541;-516.939.977.357;05/09/2023;2023;16,58;1;1;0;0;0;0;6;0;10335
22425;10335 - Fazenda São José;3;2;RB975201;-225.461.605.815;-516.973.585.413;05/09/2023;2023;12,62;1;2;0;0;0;0;4;0;10335
22425;10335 - Fazenda São José;5;2;RB975201;-225.489.310.001;-516.920.824.048;05/09/2023;2023;17,49;1;2;0;0;2;0;3;0;10335
22425;10335 - Fazenda São José;6;2;RB975201;-225.529.515.882;-516.952.690.878;05/09/2023;2023;23,87;1;0;0;0;0;0;4;0;10335
22425;10335 - Fazenda São José;9;2;RB975201;-225.498.330.072;-516.993.454.239;05/09/2023;2023;10,94;1;1;0;0;0;0;3;0;10335
22425;10335 - Fazenda São José;10;2;RB975201;-225.585.906.676;-517.005.232.327;05/09/2023;2023;7,17;1;0;0;0;1;0;1;0;10335
22627;10337 - Fazenda Santa Paula;1;4;RB975033;-224.710.380.801;-516.839.064.216;18/07/2025;2025;24,56;1;2;0;0;0;0;3;0;10337
22627;10337 - Fazenda Santa Paula;8;3;CTC9001BT;-22.479.579.943;-516.774.030.845;18/07/2025;2025;25,14;1;1;0;0;0;0;0;0;10337
22627;10337 - Fazenda Santa Paula;9;3;CTC9001BT;-22.482.298.583;-516.724.020.227;18/07/2025;2025;5,93;1;0;0;0;0;0;0;0;10337
22627;10337 - Fazenda Santa Paula;10;3;CTC9001BT;-2.248.213.293;-516.665.777.174;18/07/2025;2025;15,71;1;3;0;0;0;0;2;0;10337
22425;20100 - Fazenda Boa Esperanca Frefer;1;2;RB975242;-223.289.439.723;-517.793.985.516;01/11/2023;2023;24,13;1;0;0;0;0;0;9;0;20100
22425;20100 - Fazenda Boa Esperanca Frefer;2;2;RB975242;-223.277.074.611;-517.834.148.506;06/11/2023;2023;48,18;1;0;0;0;0;0;11;0;20100
22425;20100 - Fazenda Boa Esperanca Frefer;3;2;RB975242;-223.252.417.589;-517.861.621.594;06/11/2023;2023;36,39;1;1;0;0;0;0;1;0;20100
22425;20100 - Fazenda Boa Esperanca Frefer;10;2;CTC9006;-223.090.595.004;-518.017.654.131;16/10/2023;2023;31,97;1;0;0;0;0;0;0;0;20100
22425;20100 - Fazenda Boa Esperanca Frefer;12;2;RB975201;-222.973.545.383;-5.180.615.449;17/10/2023;2023;43,9;1;1;0;0;0;0;31;4;20100
22425;20100 - Fazenda Boa Esperanca Frefer;14;2;RB975201;-223.031.472.437;-518.131.479.665;17/10/2023;2023;27,25;1;0;0;0;0;0;99;5;20100
22425;20100 - Fazenda Boa Esperanca Frefer;16;2;RB975201;-22.304.784.022;-518.206.464.763;17/10/2023;2023;13,37;1;4;0;0;1;0;8;1;20100
22425;20100 - Fazenda Boa Esperanca Frefer;17;2;RB975242;-223.066.677.653;-518.167.802.804;07/11/2023;2023;23,19;1;1;0;0;0;0;36;1;20100
22425;20100 - Fazenda Boa Esperanca Frefer;19;2;RB975201;-223.117.353.619;-518.121.224.395;07/11/2023;2023;21,34;1;5;0;0;0;0;25;1;20100
22425;20100 - Fazenda Boa Esperanca Frefer;37;6;RB867515;-223.097.216.038;-51.804.992.209;07/11/2023;2023;15,85;1;4;0;0;1;0;2;3;20100
22425;20100 - Fazenda Boa Esperanca Frefer;38;2;RB975242;-223.102.202.263;-517.955.263.592;17/10/2023;2023;40,5;1;0;0;0;0;0;25;47;20100
22425;20100 - Fazenda Boa Esperanca Frefer;39;2;RB975242;-223.039.441.151;-517.983.640.544;07/11/2023;2023;46;1;2;0;0;0;0;21;42;20100
22425;20100 - Fazenda Boa Esperanca Frefer;77;4;RB867515;-223.144.103.685;-517.958.744.861;16/10/2023;2023;7,83;1;0;0;0;0;0;24;1;20100
22425;20101 - Fazenda Santa Virginia Frefer;15;2;SP83-2847;-22.297.098.805;-517.948.657.658;18/10/2023;2023;25,77;1;1;0;0;1;0;11;1;20101
22425;20303 - Chacara Nativa ;1;5;CTC9001;-224.523.913.786;-517.925.508.983;20/10/2023;2023;10,05;1;2;0;0;0;0;3;0;20303
22425;20304 - Estância Nativa I;2;5;CTC9001;-224.504.130.169;-517.886.030.195;20/10/2023;2023;24,3;1;2;0;0;0;0;1;0;20304
22425;20305 - Fazenda Vista Bonita;1;2;CTC9001;-225.472.021.659;-518.344.296.275;29/05/2023;2023;1,31;1;0;0;0;0;0;0;0;20305
22425;20305 - Fazenda Vista Bonita;3;2;CTC9001;-225.424.695.623;-518.321.552.504;29/05/2023;2023;9,72;1;0;0;0;0;0;3;0;20305
22425;20305 - Fazenda Vista Bonita;4;2;CTC9001;-225.446.611.646;-518.294.366.738;29/05/2023;2023;13,25;1;0;0;0;0;0;0;0;20305
22425;20305 - Fazenda Vista Bonita;49;3;RB966928;-225.370.503.778;-518.268.998.552;11/10/2023;2023;11,57;1;2;0;0;3;0;5;0;20305
22526;20305 - Fazenda Vista Bonita;133;3;CTC9001;-225.203.387.636;-518.339.701.943;19/04/2024;2024;23,97;1;3;0;0;0;0;3;0;20305
22425;20305 - Fazenda Vista Bonita;134;2;CTC9001;-225.175.147.266;-518.349.051.377;16/05/2023;2023;20,2;1;0;0;0;0;0;0;0;20305
22526;20305 - Fazenda Vista Bonita;135;3;CTC9001;-225.222.319.035;-518.288.620.668;22/04/2024;2024;25,52;1;10;0;0;0;0;7;0;20305
22526;20305 - Fazenda Vista Bonita;136;3;CTC9001;-225.261.022.268;-518.302.446.953;22/04/2024;2024;23,19;1;4;0;0;0;0;0;0;20305
22526;20305 - Fazenda Vista Bonita;139;3;CTC9001;-22.517.500.511;-518.253.151.835;22/04/2024;2024;11,94;1;9;0;0;0;0;5;0;20305
22526;20305 - Fazenda Vista Bonita;140;3;CTC9001;-225.267.144.896;-518.230.507.071;22/04/2024;2024;15,53;1;3;0;0;0;0;3;0;20305
22526;20305 - Fazenda Vista Bonita;191;4;RB975201;-2.247.783.479.328;-5.181.710.167.692;11/10/2024;2024;47,63;1;1;0;0;0;0;3;0;20305
22526;20305 - Fazenda Vista Bonita;192;4;RB975201;-2.247.930.589.162;-5.181.140.728.591;11/10/2024;2024;26,84;1;0;0;0;0;0;3;0;20305
22627;20305 - Fazenda Vista Bonita;263;4;RB966928;-2.250.287.085.696;-5.182.129.982.739;30/07/2025;2025;21,45;1;5;0;0;0;0;3;0;20305
22526;20305 - Fazenda Vista Bonita;280;3;RB966928;-2.249.319.757.198;-518.079.135.261;21/06/2024;2024;23,85;1;8;0;1;2;0;11;0;20305
22627;20305 - Fazenda Vista Bonita;281;4;RB966928;-2.249.462.098.218;-5.180.407.579.962;30/07/2025;2025;17,78;1;1;0;0;1;0;4;0;20305
22526;20305 - Fazenda Vista Bonita;293;2;CTC9007;-2.249.914.268.358;-518.062.729.687;11/06/2024;2024;18,7;1;5;0;0;0;0;5;2;20305
22526;20305 - Fazenda Vista Bonita;294;2;CTC9007;-2.250.169.223.187;-518.117.591.958;11/06/2024;2024;19,69;1;5;0;0;2;0;4;0;20305
22425;20305 - Fazenda Vista Bonita;296;5;RB966928;-225.337.903.934;-518.404.136.157;30/08/2023;2023;6,7;1;0;0;0;0;0;2;0;20305
22425;20305 - Fazenda Vista Bonita;297;5;RB966928;-225.350.999.831;-518.365.368.054;30/08/2023;2023;2,72;1;1;3;0;0;0;0;0;20305
22425;20305 - Fazenda Vista Bonita;298;5;RB966928;-22.536.664.143;-518.362.355.122;30/08/2023;2023;14,47;1;1;0;0;0;0;1;0;20305
22425;20305 - Fazenda Vista Bonita;299;5;RB966928;-225.394.296.675;-518.343.696.032;30/08/2023;2023;11,93;1;2;0;3;0;0;3;0;20305
22425;20305 - Fazenda Vista Bonita;353;3;CTC9001;-225.304.549.687;-518.329.341.881;11/10/2023;2023;19;1;91;0;0;0;0;2;0;20305
22425;20305 - Fazenda Vista Bonita;355;3;RB966928;-225.332.570.504;-51.828.275.456;11/10/2023;2023;23,93;1;2;0;0;0;0;2;0;20305
22425;20305 - Fazenda Vista Bonita;356;3;RB966928;-225.262.669.621;-51.834.763.367;11/10/2023;2023;12,28;1;2;0;0;3;0;0;0;20305
22526;20305 - Fazenda Vista Bonita;402;4;CTC9001BT;-2.247.997.256.445;-518.319.891.153;07/05/2024;2024;30,76;1;9;0;0;0;0;5;0;20305
22526;20305 - Fazenda Vista Bonita;404;4;CTC9001BT;-2.248.782.193.199;-518.374.895.018;02/05/2024;2024;48,33;1;11;0;0;0;0;4;0;20305
22425;20305 - Fazenda Vista Bonita;406;3;CTC9001BT;-224.973.159.238;-518.368.316.464;25/04/2024;2024;58,98;1;1;0;0;0;0;1;0;20305
22526;20305 - Fazenda Vista Bonita;407;4;CTC9001BT;-2.249.663.629.532;-5.183.116.908.413;30/04/2024;2024;69;1;6;0;0;0;0;7;0;20305
22526;20305 - Fazenda Vista Bonita;409;4;CTC9001BT;-2.250.790.800.839;-5.183.696.009.001;23/04/2024;2024;71,14;1;23;0;0;0;0;19;0;20305
22526;20305 - Fazenda Vista Bonita;411;4;CTC9001;-2.250.915.789.074;-5.182.803.908.524;23/04/2024;2024;34,26;1;4;0;0;1;0;3;0;20305
22425;20305 - Fazenda Vista Bonita;412;3;CTC9001BT;-225.141.852.843;-518.365.830.059;01/06/2023;2023;31,57;1;4;0;0;0;0;6;0;20305
22627;20305 - Fazenda Vista Bonita;413;5;CTC9001;-2.249.017.444.579;-5.180.142.548.036;30/07/2025;2025;26,36;1;0;0;0;0;0;6;0;20305
22425;20305 - Fazenda Vista Bonita;414;4;RB975242;-224.869.693.885;-518.044.876.902;29/12/2023;2023;54,24;1;3;0;0;0;0;1;0;20305
22627;20305 - Fazenda Vista Bonita;420;5;CTC9001;-2.249.025.023.401;-5.181.973.833.979;30/07/2025;2025;30,76;1;3;0;0;0;0;19;0;20305
22627;20305 - Fazenda Vista Bonita;424;5;CTC9001;-2.249.758.117.036;-5.181.610.958.403;30/07/2025;2025;36,38;1;2;0;0;0;0;5;0;20305
22627;20305 - Fazenda Vista Bonita;426;5;CTC9001;-2.250.596.868.477;-5.182.402.097.285;30/07/2025;2025;24,74;1;0;0;0;0;0;11;0;20305
22526;20305 - Fazenda Vista Bonita;427;4;CTC9001;-225.338.891.541;-51.849.821.145;18/04/2024;2024;10,14;1;0;0;0;0;0;0;0;20305
22526;20305 - Fazenda Vista Bonita;429;4;CTC9001;-225.378.630.658;-518.458.414.767;18/04/2024;2024;5,07;1;3;0;0;0;0;4;0;20305
22526;20305 - Fazenda Vista Bonita;431;4;CTC9001;-225.400.177.561;-518.409.376.156;18/04/2024;2024;21,55;1;5;0;0;0;0;3;0;20305
22526;20305 - Fazenda Vista Bonita;432;4;CTC9001;-225.395.598.986;-51.837.801.168;18/04/2024;2024;10,39;1;0;0;0;0;0;0;0;20305
22526;20306 - Fazenda Sao Domingos;1;1;CTC9001BT;-225.273.094.598;-519.641.257.155;24/04/2025;2025;61,44;1;2;0;0;0;0;3;0;20306
22526;20306 - Fazenda Sao Domingos;2;1;CTC9001BT;-225.267.764.284;-519.721.558.946;24/04/2025;2025;53,32;1;1;0;0;2;0;17;0;20306
22526;20306 - Fazenda Sao Domingos;3;1;CTC9007;-225.245.219.879;-519.774.991.823;24/04/2025;2025;33,79;1;0;0;0;0;0;12;0;20306
22425;20306 - Fazenda Sao Domingos;4;6;RB937570;-225.246.551.722;-519.718.017.627;08/11/2023;2023;20,11;1;0;1;0;0;0;7;0;20306
22425;20306 - Fazenda Sao Domingos;6;6;RB937570;-225.220.872.103;-519.652.083.117;08/11/2023;2023;20,15;1;0;0;0;0;0;3;1;20306
22425;20306 - Fazenda Sao Domingos;8;6;RB937570;-225.220.608.452;-51.978.975.985;08/11/2023;2023;19,21;1;0;2;0;0;0;1;1;20306
22425;20306 - Fazenda Sao Domingos;9;2;CTC9001BT;-225.134.896.667;-519.834.121.633;07/08/2023;2023;46,25;1;0;0;0;0;0;0;2;20306
22425;20306 - Fazenda Sao Domingos;10;2;RB966928;-2.251.007.016;-519.857.797.575;07/08/2023;2023;9,14;1;1;0;0;0;0;4;0;20306
22526;20307 - Fazenda Santa Irene;1;4;CTC9003BT;-2.254.859.699.576;-5.186.394.402.018;17/09/2024;2024;31,41;1;4;0;0;4;0;10;1;20307
22425;20307 - Fazenda Santa Irene;2;3;CTC9001BT;-225.541.891.705;-518.703.498.226;16/08/2023;2023;35,79;1;0;0;0;0;0;5;0;20307
22425;20307 - Fazenda Santa Irene;3;3;CTC9001BT;-225.489.032.362;-518.683.203.049;16/08/2023;2023;4,53;1;0;0;0;0;0;0;0;20307
22526;20307 - Fazenda Santa Irene;4;4;CTC9001BT;-2.255.034.952.781;-5.187.317.007.819;17/09/2024;2024;45,97;1;6;0;0;0;0;1;0;20307
22425;20307 - Fazenda Santa Irene;5;3;CTC9001BT;-225.465.566.225;-518.678.433.776;16/08/2023;2023;17,55;1;3;0;0;0;0;5;0;20307
22526;20307 - Fazenda Santa Irene;6;4;CTC9001BT;-2.254.358.489.677;-5.186.607.528.636;17/09/2024;2024;12,01;1;0;0;0;0;0;9;3;20307
22425;20307 - Fazenda Santa Irene;8;3;CTC9001;-225.501.794.927;-518.772.887.688;14/08/2023;2023;17,97;1;2;0;0;0;0;13;0;20307
22526;20307 - Fazenda Santa Irene;9;4;CTC9001;-2.254.865.200.926;-5.187.933.482.801;17/09/2024;2024;12,28;1;0;0;0;0;0;3;0;20307
22425;20307 - Fazenda Santa Irene;10;3;CTC9001;-225.439.003.549;-518.763.625.002;14/08/2023;2023;7,12;1;2;0;0;0;0;3;1;20307
22425;20307 - Fazenda Santa Irene;11;3;CTC9001BT;-225.401.107.592;-518.718.342.276;16/08/2023;2023;11,34;1;0;0;0;0;0;26;0;20307
22425;20307 - Fazenda Santa Irene;13;3;CTC9001BT;-225.420.420.124;-51.880.657.851;16/08/2023;2023;12,3;1;0;0;0;0;0;19;1;20307
22526;20307 - Fazenda Santa Irene;14;4;CTC9001BT;-2.254.281.317.257;-5.188.377.225.752;17/09/2024;2024;10,86;1;0;0;0;0;0;5;2;20307
22425;20307 - Fazenda Santa Irene;15;3;CTC9001BT;-225.447.464.966;-518.876.867.499;18/08/2023;2023;16,08;1;2;0;0;0;0;5;0;20307
22526;20307 - Fazenda Santa Irene;16;4;CTC9001BT;-2.254.205.922.464;-5.188.926.691.313;17/09/2024;2024;15,94;1;0;0;0;0;0;1;0;20307
22425;20307 - Fazenda Santa Irene;17;3;CTC9001BT;-225.416.183.141;-518.855.747.924;18/08/2023;2023;9,32;1;0;0;0;0;0;2;0;20307
22526;20307 - Fazenda Santa Irene;18;4;CTC9001BT;-2.253.785.126.797;-5.187.922.508.755;17/09/2024;2024;31,91;1;2;0;0;1;0;4;0;20307
22425;20308 - Estância Nativa II;1;5;RB867515;-224.495.376.061;-517.815.732.369;20/10/2023;2023;12,7;1;2;0;0;0;0;2;0;20308
22425;20308 - Estância Nativa II;2;5;RB867515;-22.446.738.172;-517.860.925.624;20/10/2023;2023;13,98;1;0;0;0;0;0;6;0;20308
22425;20308 - Estância Nativa II;3;5;RB867515;-224.444.906.952;-517.859.409.962;20/10/2023;2023;1,58;1;1;0;0;0;0;1;0;20308
22627;20309 - Fazenda Mutum;1;6;CTC9001;-2.255.927.113.626;-518.712.690.686;15/05/2025;2025;25,57;1;43;0;0;0;4;1;0;20309
22526;20309 - Fazenda Mutum;2;6;CTC9001;-225.589.288.621;-518.746.973.786;14/08/2024;2024;21,15;1;4;0;0;0;0;4;0;20309
22627;20309 - Fazenda Mutum;3;6;RB966928;-2.255.773.800.009;-5.187.698.282.971;15/05/2025;2025;5,14;1;15;0;0;0;0;3;0;20309
22526;20309 - Fazenda Mutum;4;6;RB966928;-225.560.481.282;-518.789.404.375;14/08/2024;2024;14,78;1;6;0;0;0;0;3;0;20309
22627;20309 - Fazenda Mutum;6;6;RB966928;-2.255.553.312.305;-5.188.044.688.554;15/05/2025;2025;7,25;1;2;0;0;0;0;0;0;20309
22425;20309 - Fazenda Mutum;7;5;RB966928;-225.601.822.662;-518.811.736.187;23/08/2023;2023;6,41;1;0;0;0;0;0;4;7;20309
22425;20309 - Fazenda Mutum;17;5;RB966928;-22.554.806.958;-518.836.683.505;23/08/2023;2023;23,32;1;2;0;0;2;0;7;0;20309
22627;20309 - Fazenda Mutum;18;6;RB966928;-2.255.607.196.298;-5.188.642.358.378;15/05/2025;2025;5,21;1;5;0;0;0;0;0;0;20309
22627;20314 - Fazenda Agua Mansa;1;5;RB966928;-2.258.939.097.975;-5.179.418.248.015;19/08/2025;2025;11,66;1;1;0;0;0;0;1;0;20314
22627;20314 - Fazenda Agua Mansa;10;7;CTC9001;-225.826.550.282;-5.179.685.278.449;19/08/2025;2025;6,33;1;3;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;18;5;RB966928;-2.258.552.818.046;-5.181.018.096.154;18/08/2025;2025;37,31;1;22;0;0;0;0;5;0;20314
22425;20314 - Fazenda Agua Mansa;19;3;CTC9001BT;-225.927.489.567;-51.807.898.035;26/07/2023;2023;52,83;1;2;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;20;5;RB966928;-2.259.607.809.782;-5.181.236.650.658;18/08/2025;2025;45,53;1;4;0;0;1;0;3;0;20314
22425;20314 - Fazenda Agua Mansa;35;5;CTC9001;-22.588.836.951;-518.046.953.448;28/07/2023;2023;6,62;1;1;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;37;7;CTC9001;-2.258.506.786.954;-5.180.123.370.569;19/08/2025;2025;8,33;1;4;0;0;0;0;4;0;20314
22627;20314 - Fazenda Agua Mansa;39;7;CTC9001;-2.259.078.176.039;-5.180.265.550.766;19/08/2025;2025;5,54;1;4;0;0;0;0;1;0;20314
22425;20314 - Fazenda Agua Mansa;43;5;CTC9001;-225.913.625.591;-518.003.023.429;28/07/2023;2023;3,19;1;1;0;0;1;0;8;0;20314
