CD_SAFRA;FAZENDA;AMBIENTE;VARIEDADE;CORTE;AREA_HA;TON_CANA;KG_ACUCAR;TCH;ATR;TAH_LINHA
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;3,56;205,35;27.546,86;57,68;134,15;7,74
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;3,26;359,68;46.249,03;110,33;128,58;14,19
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;3,26;287,80;39.049,19;88,28;135,68;11,98
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;3,26;192,68;26.710,87;59,10;138,63;8,19
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;3,26;310,28;43.808,40;95,18;141,19;13,44
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;3,26;158,67;21.285,18;48,67;134,15;6,53
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;1,19;113,33;14.572,14;95,24;128,58;12,25
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;1,19;104,52;14.179,33;87,83;135,66;11,92
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;1,19;70,24;9.737,53;59,03;138,63;8,18
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;1,19;112,77;15.921,14;94,76;141,19;13,38
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;1,19;57,64;7.731,78;48,43;134,15;6,50
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;2,80;265,84;34.182,69;94,94;128,58;12,21
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;2,80;247,53;33.590,17;88,41;135,70;12,00
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;2,80;165,54;22.948,89;59,12;138,63;8,20
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;2,80;257,38;36.339,26;91,92;141,19;12,98
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;2,80;135,99;18.242,32;48,57;134,15;6,52
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;1,97;223,37;28.721,76;113,38;128,59;14,58
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;1,97;173,20;23.495,51;87,92;135,66;11,93
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;1,97;116,15;16.101,88;58,96;138,63;8,17
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;1,97;179,77;25.382,03;91,26;141,19;12,88
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;1,97;95,31;12.784,87;48,38;134,14;6,49
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;4,54;515,11;66.235,71;113,46;128,59;14,59
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;4,54;401,23;54.438,84;88,38;135,68;11,99
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;4,54;268,52;37.223,72;59,14;138,63;8,20
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;4,54;416,10;58.747,85;91,65;141,19;12,94
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;4,54;220,69;29.604,27;48,61;134,15;6,52
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;2,93;332,52;42.756,58;113,49;128,58;14,59
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;2,93;258,44;35.069,70;88,21;135,70;11,97
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;2,93;173,46;24.046,29;59,20;138,63;8,21
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;2,93;267,96;37.832,18;91,45;141,19;12,91
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;2,93;142,33;19.092,93;48,58;134,15;6,52
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;6,88;751,97;96.694,35;109,30;128,59;14,05
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;6,88;630,21;85.504,05;91,60;135,67;12,43
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;6,88;329,76;35.127,09;47,93;106,52;5,11
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;6,88;521,90;73.686,15;75,86;141,19;10,71
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;6,88;335,40;44.994,70;48,75;134,15;6,54
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;6,90;813,60;104.620,04;117,91;128,59;15,16
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;6,90;632,57;85.832,50;91,68;135,69;12,44
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;6,90;560,92;79.007,80;81,29;140,85;11,45
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;6,90;948,68;133.942,90;137,49;141,19;19,41
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;6,90;435,43;58.413,12;63,11;134,15;8,47
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;4,44;522,48;67.184,51;117,68;128,59;15,13
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;4,44;406,67;55.175,63;91,59;135,68;12,43
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;4,44;360,24;50.740,81;81,13;140,85;11,43
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;4,44;610,08;86.136,59;137,41;141,19;19,40
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;4,44;280,38;37.613,49;63,15;134,15;8,47
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;4,81;573,80;73.782,90;119,29;128,59;15,34
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;4,81;440,54;59.774,11;91,59;135,68;12,43
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;4,81;391,13;55.091,52;81,31;140,85;11,45
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;4,81;661,23;93.357,95;137,47;141,19;19,41
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;4,81;304,05;40.790,30;63,21;134,16;8,48
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;3,86;460,20;59.177,24;119,22;128,59;15,33
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;3,86;341,32;46.313,05;88,42;135,69;12,00
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;3,86;424,42;61.433,11;109,95;144,75;15,92
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;3,86;544,83;76.924,02;141,15;141,19;19,93
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;7;3,86;244,02;32.734,50;63,22;134,14;8,48
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;3;1,94;239,66;30.816,80;123,54;128,59;15,88
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;4;1,94;176,66;23.962,81;91,06;135,65;12,35
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;5;1,94;213,52;30.906,60;110,06;144,75;15,93
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB966928;6;1,94;275,01;38.828,01;141,76;141,19;20,01
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB966928;7;1,94;123,59;16.580,26;63,71;134,15;8,55
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;2;7,14;638,43;86.865,26;89,42;136,06;12,17
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;3;7,14;691,45;94.438,56;96,84;136,58;13,23
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;4;7,14;669,16;90.219,68;93,72;134,83;12,64
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;5;7,14;511,78;72.749,21;71,68;142,15;10,19
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;6;7,14;538,21;81.797,52;75,38;151,98;11,46
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;2;15,73;1.407,22;191.466,34;89,46;136,06;12,17
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;3;15,73;1.522,54;207.948,32;96,79;136,58;13,22
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;4;15,73;1.474,16;198.755,06;93,72;134,83;12,64
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;5;15,73;1.128,84;160.464,71;71,76;142,15;10,20
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;6;15,73;1.185,24;180.135,01;75,35;151,98;11,45
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;2;14,52;1.299,42;176.798,36;89,49;136,06;12,18
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;3;14,52;1.117,48;154.864,83;76,96;138,58;10,67
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;4;14,52;895,05;120.225,37;61,64;134,32;8,28
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;5;14,52;471,94;67.655,65;32,50;143,36;4,66
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;6;14,52;702,92;106.831,25;48,41;151,98;7,36
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;2;18,87;1.688,92;229.793,65;89,50;136,06;12,18
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;3;18,87;1.826,86;249.512,54;96,81;136,58;13,22
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;4;18,87;1.163,57;156.294,95;61,66;134,32;8,28
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;5;18,87;613,41;87.935,86;32,51;143,36;4,66
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;6;18,87;913,94;138.902,09;48,43;151,98;7,36
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;2;14,58;1.304,51;177.491,62;89,47;136,06;12,17
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;3;14,58;1.411,89;192.836,02;96,84;136,58;13,23
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;4;14,58;1.367,27;184.340,48;93,78;134,82;12,64
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;5;14,58;1.046,46;148.755,09;71,77;142,15;10,20
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;6;14,58;706,15;107.321,50;48,43;151,98;7,36
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;2;25,06;2.242,11;305.061,02;89,47;136,06;12,17
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;3;25,06;2.426,26;331.378,74;96,82;136,58;13,22
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;4;25,06;1.544,79;207.501,95;61,64;134,32;8,28
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;5;25,06;1.451,44;210.629,36;57,92;145,12;8,41
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB92579;6;25,06;1.214,31;184.553,45;48,46;151,98;7,36
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;2;7,70;689,27;93.782,52;89,52;136,06;12,18
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;3;7,70;826,22;112.845,70;107,30;136,58;14,66
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;4;7,70;682,59;74.851,26;88,65;109,66;9,72
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;5;7,70;445,83;64.697,53;57,90;145,12;8,40
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;6;7,70;373,48;56.761,48;48,50;151,98;7,37
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;3;3,11;191,59;25.735,94;61,61;134,33;8,28
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;4;3,11;227,66;30.712,77;73,20;134,91;9,88
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;5;3,11;167,44;23.899,40;53,84;142,73;7,68
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;2;25,64;2.462,86;259.485,44;96,06;105,36;10,12
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;3;25,64;2.373,32;320.175,46;92,56;134,91;12,49
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;4;25,64;2.393,67;341.654,80;93,36;142,73;13,33
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;2;11,71;1.124,83;118.511,08;96,06;105,36;10,12
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;3;11,71;1.083,90;146.225,58;92,56;134,91;12,49
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9006;4;11,71;1.092,64;155.955,50;93,31;142,73;13,32
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;1;19,06;2.135,64;294.253,35;112,05;137,78;15,44
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;2;19,06;2.502,86;264.646,23;131,31;105,74;13,88
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;3;19,06;1.328,80;165.348,91;69,72;124,43;8,68
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;4;19,06;1.437,35;205.156,76;75,41;142,73;10,76
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;1;5,67;591,25;81.464,30;104,28;137,78;14,37
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;2;5,67;743,91;78.658,94;131,20;105,74;13,87
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;3;5,67;395,65;49.232,87;69,78;124,44;8,68
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;4;5,67;427,18;60.971,73;75,34;142,73;10,75
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;1;16,63;1.808,35;249.157,58;108,74;137,78;14,98
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;2;16,63;1.171,58;125.145,98;70,45;106,82;7,53
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;3;16,63;1.006,01;142.692,06;60,49;141,84;8,58
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;4;16,63;1.254,22;179.018,19;75,42;142,73;10,76
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;1;13,11;1.440,00;198.406,07;109,84;137,78;15,13
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;2;13,11;923,88;98.686,91;70,47;106,82;7,53
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;3;13,11;793,69;112.576,54;60,54;141,84;8,59
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;4;13,11;942,70;134.554,48;71,91;142,73;10,26
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001;3;0,43;38,74;5.337,83;90,10;137,78;12,41
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001;4;0,43;27,72;2.960,79;64,46;106,82;6,89
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001;5;0,43;22,79;3.232,24;53,00;141,84;7,52
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001;6;0,43;71,24;10.190,90;165,67;143,05;23,70
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB966928;1;0,17;19,32;2.661,64;113,64;137,78;15,66
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB966928;2;0,17;12,22;1.305,35;71,89;106,81;7,68
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB966928;3;0,17;11,00;1.560,66;64,72;141,84;9,18
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB966928;4;0,17;32,38;4.632,38;190,48;143,05;27,25
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;2;6,09;544,88;74.136,58;89,47;136,06;12,17
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;3;6,09;385,43;46.243,34;63,29;119,98;7,59
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;4;6,09;539,11;58.598,66;88,52;108,70;9,62
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;5;6,09;352,22;51.112,74;57,83;145,12;8,39
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;6;6,09;328,27;49.890,75;53,90;151,98;8,19
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;2;2,36;211,32;28.752,28;89,54;136,06;12,18
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;3;2,36;149,86;17.979,62;63,50;119,98;7,62
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;4;2,36;235,41;25.598,55;99,75;108,74;10,85
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;5;2,36;137,16;19.904,82;58,12;145,12;8,43
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB92579;6;2,36;127,81;19.424,80;54,16;151,98;8,23
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;1;5,68;737,46;101.751,19;129,84;137,97;17,91
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;5,68;628,41;84.967,86;110,64;135,21;14,96
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;3;5,68;534,26;69.446,12;94,06;129,99;12,23
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;1;8,15;1.058,05;145.983,74;129,82;137,97;17,91
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;8,15;900,76;121.792,46;110,52;135,21;14,94
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;3;8,15;767,45;99.756,73;94,17;129,99;12,24
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;1;19,98;2.594,07;357.916,07;129,83;137,97;17,91
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;19,98;2.208,99;298.680,74;110,56;135,21;14,95
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;3;19,98;1.880,07;244.381,17;94,10;129,99;12,23
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;1;18,72;2.430,74;335.380,46;129,85;137,97;17,92
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;2;18,72;2.069,32;279.795,48;110,54;135,21;14,95
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;3;18,72;1.761,89;229.019,53;94,12;129,99;12,23
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;1;9,83;1.276,81;176.167,23;129,89;137,97;17,92
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;2;9,83;1.087,53;147.046,84;110,63;135,21;14,96
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC9007;3;9,83;925,81;120.341,67;94,18;129,99;12,24
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB937570;4;6,60;314,55;43.906,40;47,66;139,58;6,65
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;1;44,61;4.044,51;539.610,34;90,66;133,42;12,10
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;2;44,61;4.671,98;678.890,80;104,73;145,31;15,22
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;3;44,61;4.082,72;595.971,61;91,52;145,97;13,36
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;10,72;510,09;71.199,99;47,58;139,58;6,64
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;1;61,80;5.603,61;747.621,34;90,67;133,42;12,10
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente D;CTC4;2;61,80;6.470,61;940.247,98;104,70;145,31;15,21
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC4;3;61,80;5.655,15;825.505,05;91,51;145,97;13,36
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;8,79;418,59;58.427,82;47,62;139,58;6,65
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;6,11;290,74;40.581,80;47,58;139,58;6,64
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;5,54;264,42;36.907,96;47,73;139,58;6,66
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;3,18;151,59;21.160,02;47,67;139,58;6,65
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;3,09;146,59;20.461,12;47,44;139,58;6,62
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;3,69;175,41;24.484,62;47,54;139,58;6,64
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;5,06;240,59;33.582,94;47,55;139,58;6,64
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente D;RB937570;4;7,32;348,39;48.629,90;47,59;139,58;6,64
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB937570;4;6,44;307,03;42.855,61;47,67;139,58;6,65
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB937570;4;11,17;531,40;74.174,65;47,57;139,58;6,64
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB937570;4;11,76;560,24;78.199,96;47,64;139,58;6,65
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB937570;4;9,73;463,71;64.726,81;47,66;139,58;6,65
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;RB937570;4;5,40;257,96;36.007,51;47,77;139,58;6,67
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001BT;1;7,97;898,97;129.025,01;112,79;143,53;16,19
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001BT;2;7,97;990,64;127.092,24;124,30;128,29;15,95
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001BT;3;7,97;708,54;103.684,21;88,90;146,34;13,01
22526;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9001BT;4;7,97;327,60;46.875,63;41,10;143,09;5,88
22122;Fazenda Boa Esperança-Taquaruçu;Ambiente C;SP83-5073;4;43,71;2.224,76;302.699,96;50,90;136,06;6,93
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;SP83-5073;5;43,71;3.691,02;503.059,20;84,44;136,29;11,51
22324;Fazenda Boa Esperança-Taquaruçu;Ambiente C;SP83-5073;6;43,71;3.683,05;440.447,76;84,26;119,59;10,08
22425;Fazenda Boa Esperança-Taquaruçu;Ambiente C;SP83-5073;7;43,71;2.454,79;333.124,18;56,16;135,70;7,62
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;0,25;67,09;8.043,74;268,37;119,89;32,17
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;0,20;52,51;6.294,80;262,53;119,89;31,47
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;0,90;236,31;28.330,61;262,56;119,89;31,48
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;0,50;131,28;15.738,74;262,55;119,89;31,48
22223;Fazenda Boa Esperança-Taquaruçu;Ambiente C;CTC9007;2;0,40;105,07;12.596,66;262,67;119,89;31,49
22122;Fazenda Concórdia;Ambiente E;SP83-2847;3;17,32;737,73;98.947,34;42,59;134,12;5,71
22223;Fazenda Concórdia;Ambiente E;SP83-2847;4;17,32;595,02;88.614,42;34,35;148,93;5,12
22122;Fazenda Concórdia;Ambiente E;SP83-2847;3;3,23;132,16;17.725,83;40,92;134,13;5,49
22223;Fazenda Concórdia;Ambiente E;SP83-2847;4;3,23;147,52;21.969,71;45,67;148,93;6,80
22122;Fazenda Concórdia;Ambiente C;SP83-2847;2;10,01;655,55;87.925,63;65,49;134,12;8,78
22223;Fazenda Concórdia;Ambiente C;SP83-2847;3;10,01;514,92;76.685,18;51,44;148,93;7,66
22324;Fazenda Concórdia;Ambiente C;SP83-2847;4;10,01;469,08;66.033,04;46,86;140,77;6,60
22122;Fazenda Concórdia;Ambiente B;SP83-2847;3;20,92;702,38;94.206,43;33,57;134,12;4,50
22223;Fazenda Concórdia;Ambiente B;SP83-2847;4;20,92;1.197,04;178.271,57;57,22;148,93;8,52
22324;Fazenda Concórdia;Ambiente B;SP83-2847;5;20,92;979,61;137.902,51;46,83;140,77;6,59
22122;Fazenda Concórdia;Ambiente E;SP83-2847;3;10,34;490,39;65.774,08;47,43;134,12;6,36
22223;Fazenda Concórdia;Ambiente E;SP83-2847;4;10,34;473,70;70.546,38;45,81;148,93;6,82
22122;Fazenda Concórdia;Ambiente C;SP83-2847;2;8,38;555,31;74.480,27;66,27;134,12;8,89
22223;Fazenda Concórdia;Ambiente C;SP83-2847;3;8,38;488,57;72.761,49;58,30;148,93;8,68
22324;Fazenda Concórdia;Ambiente C;SP83-2847;4;8,38;405,85;57.132,10;48,43;140,77;6,82
22122;Fazenda Concórdia;Ambiente C;SP83-2847;3;19,81;664,59;89.138,37;33,55;134,12;4,50
22223;Fazenda Concórdia;Ambiente C;SP83-2847;4;19,81;1.495,77;222.760,30;75,51;148,93;11,24
22324;Fazenda Concórdia;Ambiente C;SP83-2847;5;19,81;1.082,66;152.408,73;54,65;140,77;7,69
22122;Fazenda Concórdia;Ambiente B;SP83-2847;3;2,07;123,11;16.512,26;59,47;134,12;7,98
22223;Fazenda Concórdia;Ambiente B;SP83-2847;4;2,07;141,80;21.118,02;68,50;148,93;10,20
22324;Fazenda Concórdia;Ambiente B;SP83-2847;5;2,07;113,11;15.922,68;54,64;140,77;7,69
22122;Fazenda Concórdia;Ambiente E;SP83-2847;2;2,53;155,15;20.809,63;61,32;134,12;8,23
22223;Fazenda Concórdia;Ambiente E;SP83-2847;3;2,53;164,69;24.526,40;65,09;148,93;9,69
22324;Fazenda Concórdia;Ambiente E;SP83-2847;4;2,53;132,64;18.671,41;52,42;140,77;7,38
22122;Fazenda Concórdia;Ambiente E;SP83-2847;3;12,20;599,68;80.431,66;49,15;134,12;6,59
22223;Fazenda Concórdia;Ambiente E;SP83-2847;4;12,20;558,39;83.158,91;45,77;148,93;6,82
22122;Fazenda Concórdia;Ambiente E;SP83-2847;3;8,74;336,74;45.165,78;38,53;134,12;5,17
22223;Fazenda Concórdia;Ambiente E;SP83-2847;4;8,74;200,17;29.810,36;22,90;148,93;3,41
22122;Fazenda Concórdia;Ambiente E;SP83-2847;3;14,46;556,13;74.590,52;38,46;134,12;5,16
22223;Fazenda Concórdia;Ambiente E;SP83-2847;4;14,46;330,64;49.240,69;22,87;148,93;3,41
